,Unnamed: 0,fighter_name,id
12037,12038,Robert Lucarelli,96087e90d900f0ef
7526,7527,Robert McDaniel,5cafbc97dba2e797
8511,8512,Robert Peralta,960d6cae8879ba2b
3493,3494,Robert Sanchez,546f8599a63c29da
6785,6786,Robert Whiteford,1dafccb62a0f98ec
5635,5636,Robert Whittaker,e1147d3d2dabe1ce
11850,11851,Roberto Traven,20ec0061400178ca
5725,5726,Rocky Lee,0d1c163b206e8c5f
9553,9554,Rodney Wallace,b9415726dc3ec526
6099,6100,Rodolfo Rubio Perez,c4731f43693b96b8
972,973,Rodolfo Vieira,260e9e0d4954aea6
7416,7417,Rodrigo Damm,a20d7dfaba74c067
890,891,Rodrigo Nascimento,d31a5546c0e9b213
11381,11382,Rodrigo Ruas,94070f6544c4b2a5
6507,6508,Rodrigo de Lima,a4dc47001f202bcd
7515,7516,Roger Bowling,3b9f723e2720a238
7359,7360,Roger Gracie,a6bbd3df469c6bea
7465,7466,Roger Hollett,27d65e9d0fba61ea
10368,10369,Roger Huerta,daf1b84aebd6602b
5783,5784,Roger Narvaez,3a12a2f096a6d975
5261,5262,Roger Zapata,fe5ca7ef93c3f6a7
1536,1537,Rogerio Bontorin,07a2bdaa0afdd831
661,662,Rogerio Nogueira,73e09f837f3b5ecc
6334,6335,Roland Delorme,173acb3f920082b8
12011,12012,Roland Payne,2e04a3b4a2011b97
9773,9774,Rolando Delgado,37b1696e6d115957
2692,2693,Rolando Dy,55ed59d541f8b90c
5628,5629,Roldan Sangcha'an,57887765f831e228
9473,9474,Rolles Gracie,e4a9dbade7c7e1a7
751,752,Roman Bogatov,d61316139d68dbe3
262,263,Roman Dolidze,327d5f279895110d
1240,1241,Roman Kopylov,9d83f6da776ff7d6
10271,10272,Roman Mitichyan,2961be02cfb0d2c1
5331,5332,Roman Salazar,72c4b253d2f5ebf2
11299,11300,Romie Aram,73ef22f25d0f70e2
11051,11052,Ron Faircloth,453ee00c3e1ae9dd
5744,5745,Ron Stallings,6dd758d34da8d254
11615,11616,Ron Waterman,efaf544314bb5c2e
11997,11998,Ron van Clief,23ab42947c1990e3
11191,11192,Ronald Jhun,b9e871af730f826c
6452,6453,Ronda Rousey,8bdac25ce0bb874d
71,72,Ronnie Lawrence,e7e01e266a9d4342
6750,6751,Ronny Markes,bd21a1e3d41c97ee
7870,7871,Rony Jason,b71ce838b01f2cad
9381,9382,Ronys Torres,cce79e827569f26e
1245,1246,Roosevelt Roberts,37c5366d18ed6c05
537,538,Roque Martinez,2c5a0b8317f8f27a
8218,8219,Rory MacDonald,cbd5d3cdd862e90e
9403,9404,Rory Markham,23a16ebe733e3041
10535,10536,Rory Singer,546015aa2ad945fd
4758,4759,Rose Namajunas,47b63240018d5d86
7130,7131,Rosi Sexton,5dfe71ade71f3a4b
6345,6346,Ross Pearson,4f732e58ed907eff
10893,10894,Ross Pointon,7215953cd5c6254d
1361,1362,Rostem Akman,1fc64507a0cb38cf
8658,8659,Rousimar Palhares,8ddf9c51c5fdea75
1112,1113,Roxanne Modafferi,4498b382c65a7faa
8148,8149,Roy Nelson,3f7c14c7eca7195d
11639,11640,Royce Alger,669a3cb6e394f515
12030,12031,Royce Gracie,429e7d3725852ce9
6339,6340,Royston Wee,b9c03e7a4557e542
5811,5812,Ruan Potts,7e208569469c8bc8
11955,11956,Rudyard Moncayo,02d276b7d62b3472
6599,6600,Ruslan Magomedov,369e1ce458ef50a6
6253,6254,Russell Doane,f50d95223751e6ca
3462,3463,Rustam Khabilov,9b7694d064a8a0ad
9968,9969,Ryan Bader,c0ab242c40decc55
7041,7042,Ryan Benoit,20999e27ddd94bda
7544,7545,Ryan Couture,46fd223e3ced39b3
1633,1634,Ryan Hall,8866c6f509c19089
3925,3926,Ryan Janes,b59037262c8fe060
10077,10078,Ryan Jensen,aae99701b21554e4
6710,6711,Ryan Jimmo,bc3ec52ef70fc155
5747,5748,Ryan LaFlare,4c7781da8c6cae93
1954,1955,Ryan MacDonald,35e1f9984ed64206
9857,9858,Ryan Madigan,a8d521d913df4e31
8798,8799,Ryan McGillivray,1f9c371c93dfd3a9
11933,11934,Ryan Parker,6a0b80a24f22e152
10265,10266,Ryan Roberts,35dc6220b113b7ec
1334,1335,Ryan Spann,a67f5afa8d6a1b80
10023,10024,Ryan Thomas,b732b326c362fb62
9821,9822,Ryo Chonan,55a7b2d4e54ffac9
3192,3193,Sabah Homasi,71f048adbfed5b49
1930,1931,Sabina Mazo,70d2329a92864fdb
11797,11798,Saeed Hosseini,21f2974fd08085e3
4934,4935,Sage Northcutt,ed9d8ee3a4239b1c
6806,6807,Sai Wang,efb9a43415a56d34
420,421,Said Nurmagomedov,0fd5f4b838e890cc
9046,9047,Sako Chivitchian,9f7787e56a6bc0f4
3358,3359,Salim Touahri,cbf1c7ba5408a66f
11868,11869,Sam Adkins,0e9869d712e81f8f
395,396,Sam Alvey,d156513a19acf856
11779,11780,Sam Fulton,1f5f75658551f2d3
10941,10942,Sam Hoger,84a067c46306a737
253,254,Sam Hughes,e94085e821bd81de
7871,7872,Sam Sicilia,b8aef0faf4ce9b31
9802,9803,Sam Stout,501b07aec9b8fc2d
11031,11032,Sammy Morgan,2067a177a2842fbf
10269,10270,Samy Schiavo,1208ffc5be6e31ad
11576,11577,Sanae Kikuta,e4bde462b043d3e1
196,197,Santiago Ponzinibbio,6d1bffff14897645
973,974,Saparbeg Safarov,88d7b6d8230e1f3f
1096,1097,Sara McMann,7be74a12d7352df2
511,512,Sarah Alpar,49b130de1da2e1bf
2115,2116,Sarah Frota,1641ef250e9de19b
7152,7153,Sarah Kaufman,36df8e119aec6175
6446,6447,Sarah Moras,539ed332b3078821
315,316,Sasha Palatnikov,a6c20202c701e5ca
11579,11580,Satoshi Honma,d2b1c1317a39f6c6
11594,11595,Scott Adams,2620f3eb21c79614
5510,5511,Scott Askham,06827d70c53ff0d9
12033,12034,Scott Baker,7d5b12de1625984e
11921,11922,Scott Bessac,3f24c96753dbd9f9
11803,11804,Scott Ferrozzo,977081bc01197656
11865,11866,Scott Fiedler,0ec821423baa26bd
5333,5334,Scott Holtzman,df1eb4354d18a906
7814,7815,Scott Jorgensen,0b64d0fed453ef7f
10437,10438,Scott Junk,ac70a4f1db1b8c40
12044,12045,Scott Morris,be9d259be012e8a4
10933,10934,Scott Smith,3410cf010558dc8b
11301,11302,Sean Alvarez,e741536153227386
572,573,Sean Brady,45f7cb591c3ab00b
12045,12046,Sean Daugherty,a683f9ddb70aa4bd
11039,11040,Sean Gannon,6d7886b094b471ac
8866,8867,Sean McCorkle,008dc37cca279def
5637,5638,Sean O'Connell,cb52f9490c2dc069
833,834,Sean O'Malley,b50a426a33da0012
7938,7939,Sean Pierson,0d506315895efffc
10577,10578,Sean Salmon,7c0847d3854a95f2
9787,9788,Sean Sherk,029880cdbf5ca089
6939,6940,Sean Soriano,bd5403efbaa445c0
6776,6777,Sean Spencer,ab850a77a0fa487d
2391,2392,Sean Strickland,0d8011111be000b2
1313,1314,Sean Woodson,4682bc59d5f55145
11488,11489,Semmy Schilt,d5ed14b2153c6ed2
6013,6014,Seo Hee Ham,165c244bcca3ed26
1291,1292,Sergei Pavlovich,f14cf73e51b29254
1747,1748,Sergey Khandozhko,90da09db03e41748
189,190,Sergey Morozov,2f6a993c7f547c13
711,712,Serghei Spivac,e2f6b2769aaedd6c
1801,1802,Sergio Moraes,1bcaac2d99b90fce
5239,5240,Sergio Pettis,de75d1c45a39e221
7942,7943,Seth Baczynski,fd5b6598a3b70c0a
10783,10784,Seth Petruzelli,93b9496275bbbf80
136,137,SeungWoo Choi,a68575214ecad140
8497,8498,Shamar Bailey,e2b8186b618b00c4
1877,1878,Shamil Abdurakhimov,2f5cbecbbe18bac4
1234,1235,Shamil Gamzatov,0d980975001ae3d8
92,93,Shana Dobson,122ac9b816d8b71c
1815,1816,Shane Burgos,98d961097baaf308
4412,4413,Shane Campbell,784285b7ae7dd85f
9395,9396,Shane Carwin,68dd7b3783c19f9c
5919,5920,Shane Howell,a7de976620f2ed13
9529,9530,Shane Nelson,2db7fa8db6bc9632
9977,9978,Shane Primm,5114f1b5ad4cdf72
7897,7898,Shane Roller,75e0d3cc2262b732
484,485,Shane Young,4cd8b03aee1d0138
7757,7758,Shane del Rosario,85980f5da429c0a6
1051,1052,Shanna Young,568bbad0eaced57c
9732,9733,Shannon Gugerty,9f1641c08cf8fbe2
393,394,Shavkat Rakhmonov,01afe0916a40c7c5
8285,8286,Shawn Jordan,ca2efc9d7d523c43
6289,6290,Shayna Baszler,8ef4a91ac694b7ce
7319,7320,Sheila Gaff,837d30395faca41e
5707,5708,Sheldon Westcott,ec2d13a87d3d9541
10739,10740,Sherman Pendergarst,e670f8cc2969a789
3229,3230,Sheymon Moraes,0d62719b1dcf7c40
2696,2697,Shinsho Anzai,4665f9f909cd7214
11471,11472,Shonie Carter,7b6e40a73b567072
6943,6944,Shunichi Shimizu,10657c60ce349e0f
1418,1419,Sijara Eubanks,4234f0097c83fa62
8260,8261,Simeon Thoresen,fea8acf9bfcf09ec
11670,11671,Sione Latu,5898357a45a73674
5493,5494,Sirwan Kakai,2525a853486ee670
2179,2180,Siyar Bahadurzada,aec185309b4843d0
6114,6115,Soa Palelei,60029bcf496bd707
1918,1919,Sodiq Yusuff,94426bb170c88115
10897,10898,Solomon Hutcherson,155bfc7ed36622df
2290,2291,Song Kenan,32490e80ddab1e5a
1657,1658,Song Yadong,efb96bf3e9ada36f
10768,10769,Spencer Fisher,f34312c2ccfa0e00
278,279,Spike Carlyle,be68b375707dcb85
5895,5896,Stanislav Nedkov,1d4bbaabd8b60173
2477,2478,Stefan Sekulic,348dff4e03bd18c6
9524,9525,Stefan Struve,ebc1f40e00e0c481
8482,8483,Stephan Bonnar,c6a33ff198aaaeeb
445,446,Stephanie Egger,5e6294b37bbef029
8465,8466,Stephen Bass,1cecc8fe6748a532
6213,6214,Stephen Thompson,4a28cb716c19157a
11397,11398,Steve Berger,21b1132949f2a9b0
5483,5484,Steve Bosse,e023fa2e648ea0f1
9905,9906,Steve Bruno,2f3f12002564bb55
10725,10726,Steve Byrnes,43612456979e5d5e
8906,8907,Steve Cantwell,f1f9e48a0d150757
997,998,Steve Garcia,97cf1a2c7c5e7889
11992,11993,Steve Jennum,ad047e3073a775f3
11585,11586,Steve Judson,6ece1d2ab1bed31d
5167,5168,Steve Kennedy,185fb0200a4605e6
9637,9638,Steve Lopez,6085ceb59087514b
5490,5491,Steve Montgomery,6e92eb1242b46636
11821,11822,Steve Nelmark,13e62d766b709aa6
9241,9242,Steve Steinbeiss,0b5b6876c2a4723f
10959,10960,Steve Vigneault,6888e31ce88f5b17
11785,11786,Steven Graham,3e514f437c51ce0a
1407,1408,Steven Peterson,b93c06d09d1c4ac0
7492,7493,Steven Siler,d188a3b817860ec6
10545,10546,Stevie Lynch,710d93f1508f7104
1277,1278,Stevie Ray,31a13532e724ca2b
7903,7904,Stipe Miocic,d28dee5c705991df
180,181,Su Mudaerji,3cf18e01cb6cbde3
2823,2824,Sultan Aliev,e70de1859b7ee78e
2240,2241,Suman Mokhtarian,192520689012c7e4
1745,1746,Sung Bin Jo,6e0e977beb909837
2301,2302,Syuri Kondo,a851c35f58199231
999,1000,TJ Brown,d31cbcdd7d69536d
4954,4955,TJ Dillashaw,c849740a3ff51931
9156,9157,TJ Grant,a26198ba5093147e
513,514,TJ Laramie,cd2e5a390821fb48
8689,8690,TJ O'Brien,d25b93992f285953
7766,7767,TJ Waldburger,8f2939f5fd9cca1e
6529,6530,Tae Hyun Bang,9a2d3567abc02e34
230,231,Tafon Nchukwi,6aae253467e8f9ce
447,448,Tagir Ulanbekov,f00ac08ab056af5d
11832,11833,Tai Bowden,2efbc83a6b9b7f86
1354,1355,Tai Tuivasa,c62fbc117d57b943
229,230,Taila Santos,f7467152fd9f18a2
4557,4558,Takanori Gomi,3be081c29bf734d9
1847,1848,Takashi Sato,8abac218746e04ca
6847,6848,Takenori Sato,276c60b14b571dd4
5248,5249,Takeya Mizugaki,48e093ea1f43a053
1808,1809,Talita Bernardo,5b2325cd70dbe2ea
10403,10404,Tamdan McCrory,eff47295daf721a6
680,681,Tanner Boser,04c8b08b16a5b99e
4025,4026,Tarec Saffiedine,0749d968e932df53
6281,6282,Tateki Matsuda,3a524c6700addc24
3284,3285,Tatiana Suarez,b08012bbe542592a
5497,5498,Tatsuya Kawajiri,80d918336163b80c
4390,4391,Taylor Lapilus,8b1ed83b02303075
2151,2152,Te Edwards,ef44e4ea9050f2ea
3610,3611,Tecia Torres,31ef8b67e13495b3
11584,11585,Tedd Williams,b63e800c18e011b5
3853,3854,Teemu Packalen,8f4eeaf7a0df7c1a
3589,3590,Terrion Ware,ba5e253af86db1a8
10221,10222,Terry Etim,33011768c3c4dc9a
10443,10444,Terry Martin,6a92caba39b64752
4460,4461,Teruto Ishihara,88cd34d836b4ebcd
12039,12040,Thaddeus Luster,505934897b8b4824
4855,4856,Thales Leites,cfb65863d5099327
10184,10185,Thiago Alves,31ee470ef5dc8d7f
2337,2338,Thiago Moises,d945aae53e3e54e6
7080,7081,Thiago Perpetuo,c1a5d3843596df92
3923,3924,Thiago Santos,dea070ed4a2a8281
9497,9498,Thiago Silva,2924886ee9c4c527
8910,8911,Thiago Tavares,8a59d346dc976a10
4613,4614,Thibault Gouti,51e86de150ee8be6
4164,4165,Thomas Almeida,2b074403b7c6cdb4
1845,1846,Thomas Gifford,e7f51d9f9e9259e7
11901,11902,Thomas Ramirez,ea398c802d9998ee
5832,5833,Tiago dos Santos e Silva,8ce87f7e3a9baed2
11511,11512,Tiki Ghosn,cb6783c39c01d896
6655,6656,Tim Boetsch,c80095f6092271a7
10136,10137,Tim Credeur,89b8d1bf1ff09d1d
1341,1342,Tim Elliott,c96d9178c9ed9e62
6721,6722,Tim Gorman,c10eb2f12c489f6d
9345,9346,Tim Hague,219a254e15d60135
4070,4071,Tim Kennedy,3c660c90d48fc80d
11553,11554,Tim Lajcik,c7e9d15cfce52f1d
9845,9846,Tim McKenzie,9ca265dfe8323db3
8116,8117,Tim Means,4b47e71384a9522f
10728,10729,Tim Sylvia,2a542ee8a8b83559
2989,2990,Tim Williams,990bd63726a577f8
5315,5316,Timothy Johnson,cc900af167fbedfd
594,595,Timur Valiev,45e738622ea2c02c
6427,6428,Tina Lahdemaki,e5ca2bc2451a5956
8695,8696,Tito Ortiz,2f732dd9210d301f
9216,9217,Todd Brown,9b68bf67c5695185
11775,11776,Todd Butler,3fed746acfd026dd
1426,1427,Todd Duffee,bda04c573563cc2e
11971,11972,Todd Medina,b60391da771deefe
676,677,Tom Aspinall,399afbabc02376b5
8936,8937,Tom Blackledge,2adb11835acd815b
434,435,Tom Breese,1588b787bda7b540
8255,8256,Tom DeBlass,0bcfe2513cb3bc39
2902,2903,Tom Duquesnoy,e979c76341f19b22
9937,9938,Tom Egan,eae4aec1a5a8ff01
3607,3608,Tom Gallicchio,cc81c92fe2254935
9109,9110,Tom Lawlor,4d44f37107f01b9b
10970,10971,Tom Murphy,62918a2118de08b2
6586,6587,Tom Niinimaki,5fceb45939fc0c8a
5875,5876,Tom Watson,6809c31286b08d97
10471,10472,Tomasz Drwal,679a9054e2815943
7959,7960,Tommy Hayden,0871254cd790c250
10273,10274,Tommy Speer,1411c630ba711b64
11459,11460,Tony DeSouza,6ad9058b7c7898b0
5802,5803,Tony Ferguson,22a92d7f62195791
11780,11781,Tony Fryklund,253de74457bd6374
1099,1100,Tony Gravely,601964f9654f911a
11789,11790,Tony Halme,bad28b7b34f334de
441,442,Tony Kelley,1a08b01fdabb6ae2
11651,11652,Tony Petarra,c61f66d8c3fd5f07
4989,4990,Tony Sims,57bad6a84230f0c9
2419,2420,Tonya Evinger,b12a1d19ee383b7c
6400,6401,Tor Troeng,8abf70f79e9e27c2
11729,11730,Townsend Saunders,20bd6c3e03c46ee6
11807,11808,Tra Telligman,1dab0d1d81dd06db
444,445,Tracy Cortez,68d4a891e5cf2029
8608,8609,Travis Browne,3236bf606fe9fa5b
11642,11643,Travis Fulton,911fb265462f0d94
11121,11122,Travis Lutter,622f015c81a9b13a
11339,11340,Travis Wiuff,7f9f528cb72a6ed1
11919,11920,Trent Jenkins,02fc8f50f56eb307
1550,1551,Trevin Giles,b27a1fcb56a3035a
55,56,Trevin Jones,ec23c1be628d8057
10955,10956,Trevor Prangley,f5ff7bcdcfeba3ad
6733,6734,Trevor Smith,f797f0c57a83353e
1429,1430,Tristan Connelly,2ebfbe72ed703925
9885,9886,Troy Mandaloniz,725a834930c2b5bf
11387,11388,Tsuyoshi Kohsaka,b76ed59283d3559c
11698,11699,Tulio Palhares,e8c170a64dc920ac
2674,2675,Tyler Diamond,f5f6419c5f00abad
9045,9046,Tyler Toner,8e893f269d5696b2
3882,3883,Tyron Woodley,effd9de9937996f8
11558,11559,Tyrone Roberts,d1e6a6536ee62517
10810,10811,Tyson Griffin,20205040232ed0f3
173,174,Tyson Nam,6e00cfffd54653c4
2235,2236,Tyson Pedro,49e96ff8ab781589
7661,7662,Ulysses Gomez,1e35aa8955794580
188,189,Umar Nurmagomedov,2b6fc1c02736833d
3423,3424,Uriah Hall,65578a75fa7900e3
1159,1160,Urijah Faber,78114b7199cef90c
52,53,Uros Medic,681399317dbf4701
8768,8769,Vagner Rocha,d403b1a6f278c95e
1518,1519,Valentina Shevchenko,132deb59abae64b1
11623,11624,Valeri Ignatov,7b6ce3a9460565b5
5677,5678,Valerie Letourneau,46a2f24feb258ae0
5813,5814,Valmir Lazaro,777dea713da2441d
757,758,Vanessa Melo,9b7dfb3b7d99926a
8303,8304,Vaughan Lee,8bb6f4479685bbcc
5140,5141,Vernon Ramos Ho,30b577b112bef42d
11185,11186,Vernon White,12458872d6afae1b
956,957,Veronica Macedo,4798e823ada58fe9
5027,5028,Vicente Luque,6d4b63c767106d3a
367,368,Victor Rodriguez,f6e5972c9d16c40e
10597,10598,Victor Valimaki,663b76da637402c3
190,191,Victoria Leonardo,9dedfdd91070ddd8
6717,6718,Vik Grujic,1e7483dbff40b84b
4007,4008,Viktor Pesta,202b0467521c9d6f
2735,2736,Vinc Pichel,c77a953488e5607d
655,656,Vince Cachero,ed2a8cc402173781
1825,1826,Vince Morales,37098a6e6c27fb66
1679,1680,Vinicius Moreira,acb36c908d415c4a
9131,9132,Vinicius Queiroz,2a8502954f49e682
7479,7480,Vinny Magalhaes,88a9bc81271ccd89
609,610,Virna Jandiroba,7dda2cf308f24a02
4823,4824,Viscardi Andrade,d221ee27afc7a60e
11802,11803,Vitor Belfort,0ee783aa00e468f0
5972,5973,Vitor Miranda,4bcb6eb12b4ad4aa
1809,1810,Viviane Araujo,36541f1e6c5d4955
3285,3286,Viviane Pereira,d50382dc0565a9e1
9223,9224,Vladimir Matyushenko,ccdd90bd1fc7dab6
1524,1525,Volkan Oezdemir,0845c81e37d3bcb3
11225,11226,Wade Shipp,a9a314cc77d90b6e
8073,8074,Wagner Campos,db6d5f691aea3fd3
7979,7980,Wagner Prado,7f6ef4e1227600bc
6106,6107,Wagner Silva,fb79582c410d049e
8446,8447,Walel Watson,92aafa8f4b26269b
11811,11812,Wallid Ismail,da6dfd09cca1d705
4012,4013,Walt Harris,03f982ca3735070c
10208,10209,Wanderlei Silva,a1f6999fe57236e0
3224,3225,Wang Guan,dd12382f28296f7b
10223,10224,War Machine,cd7bafbeee1f29a0
5352,5353,Warlley Alves,d317a5e2b3f88c5f
8872,8873,Waylon Lowe,28f62d866c59c709
1209,1210,Wellington Turman,4dcfb28c011c11b2
5572,5573,Wendell Oliveira Marques,32c03df3c9760069
11799,11800,Wes Albritton,184b955181bdef52
10825,10826,Wes Combs,a85998eb79650b2c
11235,11236,Wes Sims,e0f7c4f3f67bc808
11345,11346,Wesley Correira,4e9fb05d7e5e61b8
3818,3819,Will Brooks,b6e6c3b1dcaae0a1
9048,9049,Will Campuzano,901cddcbfa079097
6945,6946,Will Chope,db5dc7cb80d7d418
8983,8984,Willamy Freire,f1f37d667bcd0d27
486,487,William Knight,5da33b8fbfa5ee95
5830,5831,William Macario,ed74afc8b5b47a61
5985,5986,Willie Gates,6ded9184b2284645
10336,10337,Wilson Gouveia,af5b208e97f5d382
6320,6321,Wilson Reis,5aedf14771ca82d2
1480,1481,Wu Yanan,fdbefee0827e1567
2102,2103,Wuliji Buren,2296125b6c362355
9783,9784,Xavier Foupa-Pokam,ec33146e43e58933
5228,5229,Yair Rodriguez,cbf5e6f231b55443
6142,6143,Yan Cabral,7cdd3e5d3aa9cb39
3233,3234,Yan Xiaonan,c41d426cc7326d1b
624,625,Yana Kunitskaya,3143bf892608139a
2967,2968,Yancy Medeiros,813550bc53b15fb0
4160,4161,Yao Zhikui,5ea918ea81b7dee2
6903,6904,Yaotzin Meza,3623bd267a2eef2e
7854,7855,Yasuhiro Urushitani,c34e5849184b08c3
5477,5478,Yoel Romero,f77c68bb4be8516d
8259,8260,Yoislandy Izquierdo,afc2a7ce0c763bd5
11747,11748,Yoji Anjo,e06fd1260ac865a7
921,922,Yorgan De Castro,1eff7bc0f815b270
6841,6842,Yosdenis Cedeno,3e61082025db8137
9119,9120,Yoshihiro Akiyama,b0550072e5f0afa7
11810,11811,Yoshiki Takahashi,6420efac0578988b
1581,1582,Yoshinori Horie,3fa7688bfe48a493
9987,9988,Yoshiyuki Yoshida,ab8900ae1f1dfd4c
137,138,Youssef Zalal,52c2ae6d2f2d2613
5617,5618,Yui Chul Nam,a00ec21cfbba17b6
11475,11476,Yuki Kondo,1fe7adb23b3eedfb
10835,10836,Yuki Sasaki,e5c38954c006f15c
11777,11778,Yuri Vaulin,4679a38cced7c64a
7230,7231,Yuri Villefort,0fb1e2694a39a02f
10704,10705,Yushin Okami,acff437707625fc7
4142,4143,Yusuke Kasuya,3058888c33149a53
4730,4731,Yuta Sasaki,7c3c48cf54a2848e
10857,10858,Yves Edwards,5f04e3d58d9ce982
8668,8669,Yves Jabouin,b4eeac608fc82f88
1224,1225,Zabit Magomedsharipov,87aa9fb63d6b51a1
11377,11378,Zach Light,5d7c18191b8aa432
5597,5598,Zach Makovsky,57ab4d7c0bc09a30
4791,4792,Zak Cummings,4ba8d454f762005d
4287,4288,Zak Ottow,47cd337b86b1af92
11883,11884,Zane Frazier,d3711d3784b76255
1367,1368,Zarah Fairn,862b0b3375aa4b6e
181,182,Zarrukh Adashev,79cb2a690b9ba5e8
1897,1898,Zelim Imadaev,7f0f171414d0a287
755,756,Zhalgas Zhumagulov,55fa6ce3e522c8bb
5622,5623,Zhang Lipeng,7b310409440c9102
8308,8309,Zhang Tiequan,c23e3d4875340d8d
1473,1474,Zhang Weili,1ebe20ebbfa15e29
5094,5095,Zubaira Tukhugov,aceffa19749c4dc0
